file_name,normalized_transcription
"e3bf850f-ae4b-424c-ab81-bddbab796b19/70d04283a05a15034aa8beef23b9cb731343455d1eee4373646af89e24096ba4.wav","javoblar varaqasi to'g'ri to'ldirilishi uchun abituriyent shaxsan javobgardir"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/71c0c10d7563751dd5b6075ce21d84c279c43554f446bc16cce6ccf321ad385a.wav","keyin chempionat boshlandi va qatorma-qator gollar bo'ldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/71c5a72fb608df964c3ba83a42def11214d0842679dc471004210f380112d739.wav","ushbu kartinada muxlis o'zining sevimli xonandasiga nihoyatda o'xshash"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/71138cab7b410a29b14a9f64513e755c23e484575f8f4de8fe387e708b223d92.wav","dream architect dizaynerlik byurosining ta'mirlash ishlarini tanlash afzalroqdir"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/71e9979b884edddb0e540a5c89e41a093a9b60954fc587e85b9786282057fca9.wav","raketa bortiga tadbirkorning shaxsiy sportkari tesla roadster'ni joylashtirishdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/726ef32263ce2bd497eaf850fc9cfe57a0cf43023beeb7d3ef001e9c0e45c68e.wav","qolaversa, bu kabi matn bilan tanishish ancha qulayroqdir"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/6e06e320847ed8803726114f6334f25714c15b3deff09f065cc0ee668384540e.wav","nemis rasmiylari iyun oxirida mazkur talabni rad etdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/7264cda6f90abf174478662cc985c61ab16bde5b1b50d9fe9160dfc41901146d.wav","kartina o'tgan yili yozda pragada namoyish qilingan edi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e521fdec4983e25482a46889de9db7c38928c6543bb3da44eb7f69064570e088.wav","keyin, 'ravshan, to'g'risi, finalni senga topshirishadi, deb o'ylagandim"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e18e5500ad17af99875f9b5906e0367a35a85ef4afe11bd20fe9e2d3546fabbc.wav","xojaniyazov bilan aqchaxonqal'ada arxeologik ishlarni birgalikda olib bormoqdamiz"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8ddd4340b23eb426c596c651c979b427842e009c9331e672cfce11ee475fab3.wav","tramp shimoliy koreya buyuk davlatga aylanishini bashorat qildi "
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e9a9580e938f3c0adf11bdc33e26cbb6fbbd8974ce2cf7e93eca346161735f7c.wav","yashash uchun kurash zangiota yuqumli kasalliklar shifoxonasidan fotoreportaj"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e7f28301c29cc26bdff52eaceeb5345b1b9d8b3e29f8a5a37a2a62fe4013a598.wav","nursulton nazarboyev qanday raqamli avtomobillarda yurishi ma'lum bo'ldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e922f98a4591c22fe741b215fd351e960664107891a472c4e8656372f69a0c0a.wav","sizga qaysisi mos kelishini do'kondagi mutaxassislar bilan maslahatlashing"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e927a0a64cea3ab5f5c48e70c99b7df7fd4b1e5ba5a1714c025c2a32d63bd394.wav","quyidagi havolada iste'molchilar e'tirozlarning barchasini batafsil o'qish mumkin"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e7420255f44d20f6ee7b0a5db4bc9a8cdd6e1f2a752cf148f4053b1ff0a58ab5.wav","sobiq prezident esa politsiyaga so'roq uchun olib ketilgan"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e88006f29c9594e97df9d55c5ce332a6824f5e94eee7f55bf13a8934e5e20a08.wav","bu haqda kompaniya bayonotiga tayanib, spot xabar berdi "
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e6f8395e4e9a8be2ee119fe77be80e4fef58a5ac219366c3dd2b2dd296425821.wav","zilzila kuni maksimal to'lqin va to'lin oy bo'ldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e86ecf8f9d069d3b1c86163091db4c314abf4f6ef3229a1060b848fee80e41e3.wav","u savodxonlikni kambag'allarni ozod qilishning kaliti deb bildi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e764ea0629f67e4068a73a223cc2ac1d734de02f11cf30c0a7e5ab8495dcea8d.wav","ishni bitirib, mehmonxonaga kirganda sabina nafas olayotganini payqadi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8217fab328d2f81071b80875bfae544f4ee93355bb7210aa75eda4e23355ca2.wav","ombudsman hokimiyat vakillari mulk egalariga qo'pol munosabatda bo'lmoqda"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8e3038ba19715df734387a01f040f53d57beb499be9eb00afabc513cdf2de6b.wav","toshkent davlat iqtisodiyot universitetining samarqand filiali tashkil etildi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8159dda63cf55da4c858b8bc0c75ae94befe411a08e6dce8e2e8c3b471f2693.wav","albert va paul kyoln monastiri kasalxonasiga tushib qoladi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e995cd328eedf7a3c335591ba57de3e7ceaa0609c8ad66fb1553ecd7beb26d78.wav","so'ng hujum qilgan shaxslardan biri o'zini portlatib yubordi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8eaf6c4779cf8824dec583f3423366c3a827da4c03d58741d0b0fab7a61d101.wav","politsiya hozircha fojiaga nima sabab bo'lganligini ayta olmadi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e48d81781c9b74c95c503cd18cf7409903d1794eb28d4ad16a05bef82594c1de.wav","o'sha stildan o'ngga ham chapga ham chiqilgan emas"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e6edd8d8c8dfaf6952a539b3d3803ce793709dce57701ad0b98cd245bd2c120d.wav","o'zbekistonda tarkibida fenspirid bo'lgan dori-darmonlar sotuvi taqiqlandi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e986ce5709fef07d2539cce208c1629479765fd267415d041c4698ce0ffdc1c6.wav","erkinbay durdiyev qoraqalpog'iston vazirlar kengashi o'rinbosari etib tayinlandi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e94d62c30cd3b08f2f76931aeec87740917ddeb810ddb802ce05a1db9242f6da.wav","mazkur uchrashuvdan asosiy maqsad ham shu aloqalarni tiklashdir"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e6e6799cda75427527324bc2ce6b02d59ca466321d3b366b579f51dc45510c08.wav","parij teraktlari qurbonlarining oilalari meros solig'idan ozod etildi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e96e86c1ce64322b2bd2082f504225e4265151c704dd931a083539c0029be340.wav","men asbob o'zimniki ekanligini aytganman, ular menga ishonmagan"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8a30f1eac19706a4288244d5c5e4fe0094c7aa7e8814c0a33fb5e5671b58ae0.wav","ma'muriy sud vakillari marg'ilondagi mehribonlik uyi tarbiyalanuvchilarini yo'qladi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e88d1fe54ef0532759777165c8831db857ea544ebb8a51a56c1c4b9fc3e5b122.wav","ammo miya chayqalishi sabab yosh futbolchi vafot etadi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e98e217614455f6932cf7c59597e5bdc3dd39fe49c11b7d02df9d2c9d8636853.wav","davlat dasturini ko'rsatilgan bandida ham boshqa topshiriq berilgan"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e874b26bd6c58ddc275fb32706f11723fd717b433d2d0b4a67e168a98626fb3e.wav","o'zbekiston terma jamoasi bangladeshni yirik hisobda mag'lub etdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e8736d2cd8f75d5f7419f79273c614d30db8c62a16beef83be4a252bf3f28cad.wav","shu sabab makiyaj tozalanganidan keyin krem surtish kerak"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e95dacc871915d69ef2928f12a8e4a677f57512c6a5d3d7b245985c799fcc5b2.wav","apple eski iphone'larning ishlashini ataylab sekinlashtirayotganini tan oldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e96bde1c1a963195422f76f09fceba8506c6988858e00f164234ee4fea8f6bac.wav","olimlar ushbu parazitlar tuxumidan dori tayyorlashga muvaffaq bo'ldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e6fa344be79485ae15546ec9c1a3143fde64fbf45cd0d9075eba24c14a12c9c9.wav","shimoliy koreya rahbari o'z pochchasi qatliga izoh berdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e7610c6e4909707fde8e4fec2bfadc1b732e4742b186bbbd87909fcf1190e380.wav","hakamlar savatchadan o'zlari istagan mahsulotlarni tanlab ola boshlashdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e99a3143971be19ff4fddc4e3d74aae80a0d29d15ac42789ec65770f5d6365d4.wav","ikrani saqlashda tuzlangani tufayli mahsulotda natriy miqdori ortadi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/e7ba4d9a123eba833ff2f8d97a650e6e9e6895290992f629cbc0b41c9dc284cc.wav","norm ltd hindistonda o'z ishlab chiqaruvchi korxonasiga ega"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f343020d14e62fc359e19d43f351cd79622658fab7a7eede332eb2b0d155924f.wav","uning ikkinchi o'g'li, xonanda shuhrat yo'ldoshev farzandli bo'ldi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f09f26a6361f305855c5bd2b99939bc52a7d2af7ef37f9f56348a3b5141098ef.wav","telegraph rossiyaning chernogoriyada fitna uyushtirishga aloqadorligini ma'lum qildi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f1750d4ccc82daf56e8621abd3ced00fa2a6d68865628ff98d271340b79680bd.wav","yurtimizda xitoyning yetmishdan ziyod kompaniyasi vakolatxonasi ishlab turibdi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f1856f594eff9f745500ee8f7d8b258829a576937531dc0eb9f6ca2ff6b5cc66.wav","taksi yetib kelgach, sizga dastur orqali xabar keladi"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f0e13e460b2b96b6d9b8c5ecec89564b800da8f1e46e848d36e2cbccd3498a00.wav","uning do'sti bo'lgan yahudiy bolasi ham deyarli shunday"
"e3bf850f-ae4b-424c-ab81-bddbab796b19/f2900047b7ade83b862d93c1a02c4bdba20672b5860a2416ddea1db425177b01.wav","barcha tahlillar qoniqarsiz natija bersagina mashg'ulotlarga ruxsat etiladi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/ddc9fb7575b256cf5e2fe60e8ddc5e5ca9f31a961e4cbe4a2ef71f3b82f4d424.wav","futbolchi payshanba kuni vafot etdi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/e02e0ac803f656317580b49dfc2b26b116aa9e0426d2c0390f4646cf17e2c427.wav","toshkentda gruziya madaniyati kunlari boshlandi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/de6207367798ebe1b9082c03799b15239e63b70a9a7b034eabf8deda9f02a2d3.wav","endi klubni fabio kannavaro boshqaradi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/d94a1126edd5b08bf5ef6a48f090fd804e9c227174ffb2d61b7c34984e6d69d0.wav","hodisa oqibatida jabrlanganlar borligi aytilmoqda"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/d6140ba665e726af5c0676651728a70d3a06be95372f883e3ce9a5c56cb99c2a.wav","xarvi vaynshteyn aqsh teleakademiyasidan chetlatildi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/d84370543839a1a55f844d98e125bf0b1b32035fd6b32b715ce5887447b232e5.wav","oddiy, issiqmas, toza suvga tayyorlanadi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/de7ffb7b3b0c68a2c47a58a98e4590154648fb8aea61d61d7e4a1fb15cf192e0.wav","daryo_uz , yangi sayt qilinayapti"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/de3373274434295f2ceacfeda5fbfb47838acfec98d96aa459f7ab07933caf6c.wav","ruxsat berilgan qo'shimchalar safiga kiradi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/df58adbf47d8598da512d7384d0dc0a72901ad410ca3f8822b89ba8ac8823eff.wav","talabalarga universitet tomonidan stipendiya ajratiladi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/e019643a0f18085192cac7db63b64e22e16eceb38d0ddc846e336490d71bb81a.wav","toliblar ularning barini garovga oldi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/e0a373673a1357a4276d4a696a47fb95109dac05eb403725892fcc733af92b2b.wav","google soxta yangiliklarni tekshirishni tezlashtiradi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/da8c8a7279cf9ffe3effeeab3483b1d9f765c215431e374b6753905d941fd1a2.wav","cherkovning imtiyozlari ham muhokama qilindi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/e014b36718a3b8802af7063ea2ed518e913b2b318db02951c6336a10cc9681e1.wav","bobur mirzo xalqimizning buyuk farzandi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/c9bd1815c36ca49b0e63f745ca3c2870a7682b7d3da9bbe2f5ed2e6e3fd7d505.wav","buriganga daryosida plastik chiqindilarni yig'moqda"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/dd0bac6ecfb59c256ee1d165d4f98dadba6a5cec109fa631dbb010e1074d2709.wav","mazkur video instagram'da paydo bo'lgan "
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/de35e087215e3e672f20fe174fd49bc73638cb94266e7af50f0063ebe547c3f0.wav","samsung galaxy win namoyish etildi"
"e48e3e6c-4c2a-4768-b2ed-988ab23a5712/e05e2cff155953a4689d9dd5c846ad1ff6b28543499fa612bf8f17e09d3d9c8d.wav","bunda fermerlar tanlashi kerak bo'ladi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df6efac4d118495bdbaf386ad0fb880e79a08b1d940eb53775fe8e9646498a12.wav","adme biz kulayotganimizda unchalik farqlanmasligimizni isbotlovchi fotolarni jamladi "
"7df1d63a-5528-41b7-82f8-6f49e66c6840/e0182c6049e5634b866044a816eb665f8d0d37290028be50182a527013386a44.wav","oldinroq ronaldu onasiga yangi yilga porsche sovg'a qilgandi "
"7df1d63a-5528-41b7-82f8-6f49e66c6840/dffa1ee8ee32ea6855556fee17e638438c7725d8eca05824554ced02481a4637.wav","sudlanuvchi onasining oldida qiynoqlar haqida gapirishni istamasligini aytdi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/e01e8ef4cca1472c5988d3636541879be7218771c2dd8cc0b682faa06ecd6347.wav","fotogalereya to'g'ri rakurs hammasini hal qilishini ko'rsatuvchi suratlar"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/e09a4a0200b5544ba1dee290b117c98a3273304ce19ee2849e2478ab74784c34.wav","aviachiptalarni ularni xarid qilgan joyda qaytarib topshirish mumkin"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df23a12cc973a40d0bef22285ac0196f5a4433c6aaf91609d05ec6c57bf90f47.wav","bugun u insonlar biridan qarz oladi, ertaga boshqasidan"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df92c5413bf6eded071e48c064b7f62f92c72cb70a63b9e02743205da0f2c9b5.wav","ma'lum bo'lishicha, eshik uning boshi va yelkasiga tushgan"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/de3f6df816760d894227aad08b4a63dda26a2b8f4a7ddf8264ff668870019f62.wav","farzand tarbiyasi mas'uliyat, sabr va bilim talab etadi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/dfd99ca2e9e7b6afe76338a07125327b631e688c8542fda182dcc59e96e2ae43.wav","bu haqida o'zi bergan intervyularida ham so'zlab bergan "
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df350fd97718e28dc4b5e0d6ee84b25df474a6001ae0422e94ba0c27c54c9053.wav","viloyatda juft kunlarda kasallik qayd etilishi an'anasi yakunlandi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/dfba2fcb3904814e0fe1c7f150eb55fa5076d6d116c192c7f7029d10382b4465.wav","sababi sizga bog'liq bo'lmagan bir qancha omillar bor"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df19f332474740cf7cc0b12286adef1d5b2c822a59ce91bdd208b89a308b6194.wav","shuningdek, yilning eng yaxshi ayol darvozaboni ham aniqlandi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/dece6402e8f8274861c4aa74a3d8cc76f662f0f65d2be9916ba51337c34ef923.wav","bu haqda world of buzz portalida xabar berilgan "
"7df1d63a-5528-41b7-82f8-6f49e66c6840/df3a97d6cc27fa6ca5bd9f0c1022b5389a17acfaa3fdf3e119ce796a3fe113b1.wav","mening ruxsatimsiz o'g'limning ismi, familiyasini ochiq e'lon qilishdi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/e384dfc86b3b0bd278f1b07891cd571e66b5acb9cb21648c661764264383bfa0.wav","rossiyada bu boshqacha talqin qilinib tushunmovchiliklarni keltirib chiqarmoqda"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2e7f8ec415c263e5d3dce4de4d8aa73b5c61916acb1c2edc9b8b05c87979ce22.wav","seminar haqida soʻradim va ular nega biznikilar savol berishga uyaladi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2db49000b5e66476c5e59ee4bbaf28ec4b50ce1583a18cdf6a68ac9252e6384b.wav","ilm-fanga ham katta qiziqish uyg'ota oladigan loyiha bo'lishiga ishonamiz"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2eedd087021ec679929ea47fd4bd2f65fbd26940985f825279e6273a7aa88d89.wav","hind ssenariysi har qanday joyda takrorlanishi mumkin"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2de98553e762591207634375e277bd372ce211fc49d6c9aa1bd011b9c987d028.wav","sirtqi va kechki shaklda amalga oshiriladi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2e51256150a15cdf6449db6876c8383753764799ed8f82e642b1f91cdaafb709.wav","bayroq urush to'xtaguniga qadar hilpirab turadi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2d1a2a46d3d9329a5c181aa0c021597fb5b2edf2d8be1d38852a693e1ddbd968.wav","xorvatiyalik futbolchi so'nggi marta milan sharafini himoya qildi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2ce59057ba1501a156105c6409c339db732010b3c068537c7c105fd12c12b4e5.wav","hammasi juda tez sodir bo'lganini aytgan"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2e5723fccd10e049bce07ab7e82c38a971c693031c619cd8b79308d950725143.wav","tay nafaqat xitoy tilini yaxshi biladi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2e656e69f5ad82efe00f0a8c7fc37842e972647345bf02ac5e6f98e64edfd5ae.wav","itlarimdan esa zoʻr doʻst chiqishiga yana bir bor amin boʻldim"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/29f916c2cc84373e68ca2700c030037ebfb310a83051ba9adcfbbb0831f17861.wav","men hatto rusofobga ham yaqin emasman"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2c24ff155c601e8ffe0bce3bd786dd8169a4da6e6c0ef2546e7214f9fd98b29a.wav","ishga marhamat monomarkazlari hamda kasb-hunar kollejlarini asbob-uskuna bilan ta'minlash"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2ec33ceae2bc80165a9008e8e9625fb8ea5dfc5eb811ed844322b50e723bd70d.wav","qorin ehtiyoji uchun ovqat yeyishim"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2e2cfdb373f99e55bff01cb43c2f8abc46ef25caf25a613e3fffc566527cc5b3.wav","ana endi oʻrta maxsus maʼlumotli oʻqituvchilar ushbu imtiyozlardan bemalol foydalanib"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2ce7393b3c1f6c3ae04e228d694b30d0c5d8ef66636b6781369709c584564f7e.wav","ularning kasal bo'lishlariga nima sabab bo'lgani edi"
"7df1d63a-5528-41b7-82f8-6f49e66c6840/2de4c012882cdf5dac24a60b883d55d97492ed6cbde9e937ce919d99e4c63726.wav","bolalar yuqori xavf guruhiga kirmaydi"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6c7837404a4935afc06e64fdcba4adebe3084fc395c678591baf1e53d1d84998.wav","suhbatni bolaligingizdan boshlasak, futzalga kirib kelishingiz qanday kechgan"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6af66fb5190a64423d25b8a046d883c8564867ce8baf611f7fb0dd2490ede5ba.wav","shunga o'xshash holatga jizzax viloyatida ham yo'l qo'yilgan"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6a409f333e0ad0233eb99d219f27cf7030a95a552e7c7818d7a1d2b71c0a9ee3.wav","devor noqonuniy muhojirlar oqimiga barham berish maqsadida qurilmoqda"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6cb2e3fb35495d2aa73b0f0dfda5299ef28c33f1ab481c8c47330282d2c6da73.wav","ob-havoning yomonligi sabab o'nlab samolyot parvozlari to'xtatilgan"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6beb5239ae494bcea9d35483b024cadf4a5cb0700d1ca70a9706fccf0523cda7.wav","tezyurar poyezd boshqa poyezd bir bilan to'qnashib ketgan"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6b9b9e0bb687bdfca5ae701ff675b4bc7338e7371a36de731332c4382fd5a829.wav","biz kattalarni topshirig'ini bajarayapmiz xolos, deydi usmon sultonov"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6c8a690a1e2342f1d2d7d46bf01c0b023ab45977ca8dc8d3cdb6509d084e6b24.wav","bo'lmasa, o'sha gap..., deb yozdi kusherboyev blogida"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6d7510beba9cf21e93f83651eea709f05c90a9cb92d925108d189f4369bab2fc.wav","treduey bir bolasi bilan uydan qochib chiqishga ulgurdi"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6d60c63f02a1ce16e8ea74cdf3f7b611375c9df1c561480b5dcca8bd0956ef15.wav","shov-shuv bosilgach, yana g'oyib bo'lishadi, dedi u"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6bdb88c896e97240e5a6c59e674a780160140033c02c35eb8d67e145879fe364.wav","bu yilgi bayram tantanalari avvalgilardan tubdan farq qilmoqda"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6bf93e647bb3b5ecdd96c45a815d7723271e6924f41b439c84f13a4d934b9e68.wav","bloomberg o'zbekiston ilk bor yevrobondlar bozoriga chiqishni rejalashtirmoqda"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6c7f8e94f592d71c3a2e6627d3742f8d0cea40f5472ef106435ade5f784dffe3.wav","lekin, aynan bir jamoa haqida qo'shiq kuylamoqchi emasman"
"479d64bc-b2f5-4d4f-b4e9-88e50883e7b0/6d78ecf39d750744306258cb484e82b3b36b7275529bf3ebc496d466462a770b.wav","mazkur ixtisoslashtirilgan ta'lim maskani o'tgan oyda ishga tushirildi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/a19d153256c708fe1952ccf8030dea2f59f5cce8c0b2b3978f20d2522afada16.wav","peshkuda tacuma ag'darilib ketdi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/9eba10dc8c277c3bc5b71d540dc6a1a99203bd52e0c54c58b599a175f6417539.wav","dunyo hayratlanarli onlarga to'la"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/a72bc3a2f95865349f8644f8824412447885be50bc4d5e6bab7c2b6677cb6b4c.wav","holat sizga qattiq tegdimi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/9da79e12896070fab4f72628665bd0607f0cdf31950c6e067e77b9c92fc138b2.wav","chiqindini tozalatib qo'ysa bo'ladimi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/a7b3218916a19142cf5f0305a5cd13ea413a6a512e4e6b044a9afff680b57ae7.wav","bu yerda nisbatan arzon"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c4c2cdedef406b6a608f446e47100afe8b1099870982729126237ff27ca394d8.wav","bobo katta o'g'limnikida yashayapti"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/b994f5e7caae5b71634990449a88fb115adc5c404d3df4df22b0301ee8e838cb.wav","toshkent politexnika institutini tamomlagan"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c00db42fc730978943ee6c8492c8bc3d62a9312ad38c9e0ce38fa598ad4b18e4.wav","qisqasi, hammani omadini beraversin"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c3d9acc5ad743a87f6cf50759f16d21415f164c7e7ac861bdb08b24429fee94e.wav","kim qo'ng'iroq qilganini bilmayman"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/be6a5ea789c72d9aa0fb8604acfb7ae035638103416faf3cb695bc4957059022.wav","ular milliy qo'mondonlikka bo'ysunmaydi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c51adbbeebf43af561573c6306570ca7d082e96b7fdc2bb7c783a54f19b88572.wav","jizzaxda kasallangan bemorlar qolmadi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/b162d626a83ce133a79dc7baa1aa5f0627ec7766c0d1729b68d2ff3d440c0347.wav","yangi yil bayrami yaqinlashmoqda"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/bf6c67a60d94c5124f9c0e09b59c93a513a15e33f6277f413a4646ff4fc5f549.wav","nozim yengilishga majbur bo'ldi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/bc5a84604878bf890c6e590117efd8867c3635152b76464be793aa5b1093085a.wav","shunda hammasi qonuniy bo'ladi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c11619c2f299fbce76aed77d85ce932f5e97996465ad7ee90a016ed4dcbccc3f.wav","tarbiyani oiladan boshlash kerak"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c5037e7baf9741f2df02614af406fdd4008d18ec3b7998b95604c2cec0f47b35.wav","toshkent viloyati hokimi tayinlandi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c3b12bb0bd8ac0c53f6c85261b2b4c6de8af585cd75a2689c05c8c7c5fbe24a9.wav","belgilangan yo'l belgilari yo'q"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/bd49e15f0f4d5bd2b43f725d114407ad198773d0ff36dae733744be6920bc81c.wav","paulyus ultimatumga e'tibor bermadi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c529e08f55e3a6fba824d37734243e42eff0d131dc1e843b2bcd83d178a66328.wav","tomonidan sodir etilgani ko'rsatilgan"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/b91a23b0b7849572e10aac6484b1ed496c4c2d5829887b402ba5df423403f160.wav","qayd etilishicha, x.g"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/b2d71f1a335418aed1143c352212ba8f6c144e694a8bcd0541beae3abcecf0d7.wav","singlisi kasal bo'lib qoladi"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c545fe8e4aeb65ea915289102cd2caf53f2b985be02d473316df5957eb03fe2b.wav","hodisa oqibatida jarohatlanganlar yo'q"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/bafebb44ba4436ae578d0d1ee81462edf5f393d8eb394428e7daf3d299022f73.wav","chet eldagi o'zbekistonliklar haqida"
"4dc42347-e72b-4785-b7bf-736ae2af3b49/c2fc3924edeab46dd83e728d55db21075ce29691387b095c091040f72094fd4e.wav","barcha kirish qo'ng'iroqlar bepul"
